Date,GLD_adj,GDX_adj
2021-03-31,159.9600067138672,30.323596954345703
2021-04-01,161.97999572753906,31.349937438964844
2021-04-05,161.9199981689453,31.45256805419922
2021-04-06,163.22000122070312,31.984399795532227
2021-04-07,162.75999450683594,31.657835006713867
2021-04-08,164.50999450683594,32.40426254272461
2021-04-09,163.27000427246094,32.40426254272461
2021-04-12,162.27999877929688,31.685827255249023
2021-04-13,163.42999267578125,32.24565124511719
2021-04-14,162.72000122070312,31.99372673034668
2021-04-15,165.35000610351562,33.318634033203125
2021-04-16,166.35000610351562,33.61720657348633
2021-04-19,165.88999938964844,33.393280029296875
2021-04-20,166.47999572753906,33.77582550048828
2021-04-21,168.1300048828125,34.3636360168457
2021-04-22,167.0399932861328,33.75716018676758
2021-04-23,166.39999389648438,33.64520263671875
2021-04-26,166.83999633789062,33.570556640625
2021-04-27,166.4199981689453,32.936092376708984
2021-04-28,166.91000366210938,33.076045989990234
2021-04-29,166.22000122070312,32.441585540771484
2021-04-30,165.66000366210938,32.05904006958008
2021-05-03,167.80999755859375,33.29064178466797
2021-05-04,166.5800018310547,32.9454231262207
2021-05-05,167.27000427246094,33.2253303527832
2021-05-06,170.05999755859375,34.29832077026367
2021-05-07,171.58999633789062,34.91412353515625
2021-05-10,172.11000061035156,34.87680435180664
2021-05-11,172.13999938964844,35.11939239501953
2021-05-12,170.42999267578125,34.391624450683594
2021-05-13,171.1300048828125,34.45693588256836
2021-05-14,172.69000244140625,35.30599594116211
2021-05-17,174.6999969482422,37.02277755737305
2021-05-18,175.0399932861328,36.976131439208984
2021-05-19,175.16000366210938,36.425636291503906
2021-05-20,175.9600067138672,36.86416244506836
2021-05-21,176.0399932861328,36.65890121459961
2021-05-24,176.35000610351562,36.78952407836914
2021-05-25,177.9499969482422,36.873497009277344
2021-05-26,177.63999938964844,36.81751251220703
2021-05-27,177.7100067138672,36.584251403808594
2021-05-28,178.3800048828125,36.780189514160156
2021-06-01,177.89999389648438,36.84550857543945
2021-06-02,178.77000427246094,36.89215850830078
2021-06-03,175.27000427246094,35.61389923095703
2021-06-04,177.16000366210938,36.089744567871094
2021-06-07,177.8699951171875,36.0617561340332
2021-06-08,177.32000732421875,35.548583984375
2021-06-09,176.97999572753906,35.455284118652344
2021-06-10,177.74000549316406,36.34166717529297
2021-06-11,175.74000549316406,35.71653366088867
2021-06-14,174.7100067138672,35.4832763671875
2021-06-15,174.0500030517578,35.0727424621582
2021-06-16,171.11000061035156,34.30765151977539
2021-06-17,165.85000610351562,32.59086990356445
2021-06-18,164.92999267578125,31.84444808959961
2021-06-21,166.9499969482422,32.441585540771484
2021-06-22,166.25,32.2363166809082
2021-06-23,166.13999938964844,32.03105545043945
2021-06-24,166.0399932861328,32.13368225097656
2021-06-25,166.58999633789062,32.05904006958008
2021-06-28,166.5800018310547,31.704484939575195
2021-06-29,164.8300018310547,31.387256622314453
2021-06-30,165.6300048828125,31.704484939575195
2021-07-01,166.1999969482422,31.685827255249023
2021-07-02,167.2899932861328,32.115020751953125
2021-07-06,168.1199951171875,32.20832061767578
2021-07-07,168.75999450683594,32.24565124511719
2021-07-08,168.64999389648438,31.424577713012695
2021-07-09,169.2100067138672,32.0683708190918
2021-07-12,169.0,31.620512008666992
2021-07-13,169.22000122070312,31.984399795532227
2021-07-14,171.0399932861328,32.41359329223633
2021-07-15,171.07000732421875,32.628196716308594
2021-07-16,169.41000366210938,31.648502349853516
2021-07-19,169.61000061035156,30.967390060424805
2021-07-20,169.38999938964844,31.070022583007812
2021-07-21,168.75999450683594,31.368595123291016
2021-07-22,169.08999633789062,31.172657012939453
2021-07-23,168.55999755859375,30.93006706237793
2021-07-26,168.16000366210938,31.25663185119629
2021-07-27,168.44000244140625,31.424577713012695
2021-07-28,169.2899932861328,31.900423049926758
2021-07-29,171.1699981689453,32.721492767333984
2021-07-30,169.82000732421875,32.58153533935547
2021-08-02,169.61000061035156,32.45090866088867
2021-08-03,169.49000549316406,32.74015808105469
2021-08-04,169.52999877929688,32.45090866088867
2021-08-05,168.86000061035156,31.965736389160156
2021-08-06,164.63999938964844,31.0140438079834
2021-08-09,161.72000122070312,30.258283615112305
2021-08-10,161.77000427246094,29.87574005126953
2021-08-11,164.0,30.472881317138672
2021-08-12,164.0399932861328,30.006366729736328
2021-08-13,166.38999938964844,30.622169494628906
2021-08-16,167.22000122070312,30.454219818115234
2021-08-17,166.97000122070312,30.09033966064453
2021-08-18,167.10000610351562,29.38123321533203
2021-08-19,166.61000061035156,28.8867244720459
2021-08-20,166.6999969482422,28.78409194946289
2021-08-23,168.72999572753906,29.969045639038086
2021-08-24,168.64999389648438,29.959714889526367
2021-08-25,167.47999572753906,29.558509826660156
2021-08-26,167.6699981689453,29.371902465820312
2021-08-27,170.19000244140625,30.426231384277344
2021-08-30,169.35000610351562,30.015695571899414
2021-08-31,169.69000244140625,30.416902542114258
2021-09-01,169.6999969482422,30.211633682250977
2021-09-02,169.25,30.323596954345703
2021-09-03,171.05999755859375,31.051362991333008
2021-09-07,167.7100067138672,30.18364143371582
2021-09-08,167.2899932861328,30.03435707092285
2021-09-09,168.02999877929688,29.81975746154785
2021-09-10,167.17999267578125,29.390565872192383
2021-09-13,167.74000549316406,29.959714889526367
2021-09-14,168.82000732421875,30.10900115966797
2021-09-15,167.8300018310547,30.099668502807617
2021-09-16,164.02999877929688,28.849403381347656
2021-09-17,163.77000427246094,28.53217124938965
2021-09-20,164.94000244140625,28.410877227783203
2021-09-21,166.0399932861328,28.429540634155273
2021-09-22,165.4199981689453,28.457529067993164
2021-09-23,163.50999450683594,27.888381958007812
2021-09-24,163.3000030517578,27.69244384765625
2021-09-27,163.63999938964844,27.69244384765625
2021-09-28,162.0500030517578,27.4032039642334
2021-09-29,161.32000732421875,26.9740047454834
2021-09-30,164.22000122070312,27.496505737304688
2021-10-01,164.58999633789062,27.365880966186523
2021-10-04,165.36000061035156,27.6831111907959
2021-10-05,164.58999633789062,27.78574562072754
2021-10-06,165.02999877929688,28.308246612548828
2021-10-07,164.16000366210938,28.364227294921875
2021-10-08,164.22999572753906,28.616146087646484
2021-10-11,163.9199981689453,28.53217124938965
2021-10-12,164.66000366210938,29.054672241210938
2021-10-13,167.58999633789062,29.99703598022461
2021-10-14,168.0,30.650157928466797
2021-10-15,165.3300018310547,30.342260360717773
2021-10-18,164.9199981689453,30.06235122680664
2021-10-19,165.4499969482422,30.323596954345703
2021-10-20,166.89999389648438,30.659488677978516
2021-10-21,166.75,30.53819465637207
2021-10-22,167.77000427246094,30.780784606933594
2021-10-25,168.92999267578125,31.209983825683594
2021-10-26,167.67999267578125,31.023372650146484
2021-10-27,168.1199951171875,30.8834171295166
2021-10-28,168.0800018310547,30.40757179260254
2021-10-29,166.64999389648438,29.58650016784668
2021-11-01,167.52000427246094,29.726457595825195
2021-11-02,167.16000366210938,29.418556213378906
2021-11-03,165.77000427246094,29.726457595825195
2021-11-04,167.64999389648438,29.62381935119629
2021-11-05,169.83999633789062,30.556856155395508
2021-11-08,170.4499969482422,30.696813583374023
2021-11-09,171.2899932861328,31.088685989379883
2021-11-10,173.14999389648438,31.639177322387695
2021-11-11,174.1199951171875,32.37627410888672
2021-11-12,174.4499969482422,32.441585540771484
2021-11-15,174.17999267578125,32.56288146972656
2021-11-16,172.9199981689453,31.99372673034668
2021-11-17,174.5,32.24565124511719
2021-11-18,173.94000244140625,31.94707679748535
2021-11-19,172.61000061035156,31.41524314880371
2021-11-22,168.74000549316406,30.790115356445312
2021-11-23,167.27999877929688,30.323596954345703
2021-11-24,167.1199951171875,30.24895477294922
2021-11-26,166.85000610351562,29.969045639038086
2021-11-29,166.6199951171875,29.978376388549805
2021-11-30,165.5,29.670473098754883
2021-12-01,166.16000366210938,28.765430450439453
2021-12-02,165.24000549316406,28.420207977294922
2021-12-03,166.6300048828125,28.634807586669922
2021-12-06,166.22000122070312,29.036012649536133
2021-12-07,166.80999755859375,29.24127769470215
2021-12-08,166.89999389648438,29.38123321533203
2021-12-09,165.8800048828125,28.625476837158203
2021-12-10,166.5800018310547,28.448200225830078
2021-12-13,167.0,28.466859817504883
2021-12-14,165.44000244140625,28.09364891052246
2021-12-15,166.14999389648438,27.711105346679688
2021-12-16,168.16000366210938,29.1013240814209
2021-12-17,167.8000030517578,29.04534149169922
2021-12-20,167.08999633789062,29.04059600830078
2021-12-21,167.02000427246094,29.258943557739258
2021-12-22,168.58999633789062,29.581724166870117
2021-12-23,168.97000122070312,29.714632034301758
2021-12-27,169.3699951171875,29.743112564086914
2021-12-28,168.63999938964844,29.515270233154297
2021-12-29,168.58999633789062,29.63868522644043
2021-12-30,169.8000030517578,30.170318603515625
2021-12-31,170.9600067138672,30.407655715942383
2022-01-03,168.3300018310547,29.667163848876953
2022-01-04,169.57000732421875,29.790578842163086
2022-01-05,169.05999755859375,29.287424087524414
2022-01-06,166.99000549316406,28.252635955810547
2022-01-07,167.75,28.489973068237305
2022-01-10,168.25999450683594,28.964645385742188
2022-01-11,170.2899932861328,29.56273651123047
2022-01-12,170.74000549316406,30.103862762451172
2022-01-13,170.16000366210938,29.657670974731445
2022-01-14,169.6699981689453,29.40134620666504
2022-01-18,169.38999938964844,29.05008888244629
2022-01-19,172.0800018310547,31.12916374206543
2022-01-20,171.64999389648438,30.69246482849121
2022-01-21,171.08999633789062,30.046903610229492
2022-01-24,172.02999877929688,29.85703468322754
2022-01-25,172.5800018310547,30.056398391723633
2022-01-26,169.7899932861328,29.078569412231445
2022-01-27,167.60000610351562,28.176687240600586
2022-01-28,167.10000610351562,27.815933227539062
2022-01-31,168.08999633789062,28.698829650878906
2022-02-01,168.22999572753906,28.98363494873047
2022-02-02,168.83999633789062,29.078569412231445
2022-02-03,168.60000610351562,28.717815399169922
2022-02-04,168.86000061035156,28.860218048095703
2022-02-07,170.11000061035156,29.714632034301758
2022-02-08,170.6300048828125,30.046903610229492
2022-02-09,171.2100067138672,29.989944458007812
2022-02-10,170.55999755859375,29.135530471801758
2022-02-11,173.80999755859375,30.787397384643555
2022-02-14,174.74000549316406,31.41396713256836
2022-02-15,173.0800018310547,30.8443603515625
2022-02-16,174.86000061035156,31.831680297851562
2022-02-17,177.25,33.01836395263672
2022-02-18,177.1199951171875,32.75254821777344
2022-02-22,177.49000549316406,32.38230514526367
2022-02-23,178.2899932861328,32.98039627075195
2022-02-24,177.13999938964844,32.344329833984375
2022-02-25,176.5500030517578,32.64812088012695
2022-02-28,178.3800048828125,32.63862609863281
2022-03-01,181.6199951171875,34.04366683959961
2022-03-02,179.72999572753906,33.920249938964844
2022-03-03,180.8000030517578,34.195560455322266
2022-03-04,183.67999267578125,35.50566101074219
2022-03-07,186.41000366210938,36.41703796386719
2022-03-08,191.50999450683594,36.61640548706055
2022-03-09,185.82000732421875,36.19868850708008
2022-03-10,186.39999389648438,36.939178466796875
2022-03-11,185.08999633789062,36.350589752197266
2022-03-14,182.3000030517578,34.86959457397461
2022-03-15,178.88999938964844,35.03099060058594
2022-03-16,180.00999450683594,35.135414123535156
2022-03-17,180.88999938964844,35.790470123291016
2022-03-18,179.3000030517578,35.334781646728516
2022-03-21,180.6699981689453,36.21767807006836
2022-03-22,179.36000061035156,35.84742736816406
2022-03-23,181.80999755859375,36.75880432128906
2022-03-24,183.1300048828125,36.606910705566406
2022-03-25,182.3800048828125,36.75880432128906
2022-03-28,179.05999755859375,35.790470123291016
2022-03-29,179.13999938964844,36.28413009643555
2022-03-30,180.5800018310547,36.69234848022461
2022-03-31,180.64999389648438,36.40754318237305
2022-04-01,179.5,37.48980712890625
2022-04-04,180.3699951171875,37.157527923583984
2022-04-05,179.24000549316406,36.34109115600586
2022-04-06,179.66000366210938,36.24615478515625
2022-04-07,180.33999633789062,36.76829528808594
2022-04-08,181.47000122070312,37.660682678222656
2022-04-11,182.3699951171875,37.45182800292969
2022-04-12,183.77000427246094,37.78409957885742
2022-04-13,184.64999389648438,38.62902069091797
2022-04-14,184.0399932861328,38.7904167175293
2022-04-18,184.61000061035156,38.79990005493164
2022-04-19,181.82000732421875,37.68916320800781
2022-04-20,182.7100067138672,38.09738540649414
2022-04-21,182.05999755859375,36.16071319580078
2022-04-22,180.2899932861328,35.06896209716797
2022-04-25,177.0500030517578,33.863285064697266
2022-04-26,177.32000732421875,33.13228988647461
2022-04-27,175.97999572753906,32.942420959472656
2022-04-28,176.92999267578125,33.616455078125
2022-04-29,176.91000366210938,33.21773147583008
2022-05-02,173.6300048828125,32.800018310546875
2022-05-03,174.08999633789062,33.3316535949707
2022-05-04,175.8000030517578,33.967716217041016
2022-05-05,175.1300048828125,32.87596893310547
2022-05-06,175.4199981689453,32.50571823120117
2022-05-09,172.8800048828125,30.59752655029297
2022-05-10,171.4199981689453,30.084880828857422
2022-05-11,172.82000732421875,30.046903610229492
2022-05-12,170.1699981689453,28.6513614654541
2022-05-13,168.7899932861328,29.31590461730957
2022-05-16,170.39999389648438,29.600709915161133
2022-05-17,169.3300018310547,29.657670974731445
2022-05-18,169.4199981689453,28.907684326171875
2022-05-19,171.91000366210938,30.521581649780273
2022-05-20,172.02999877929688,30.436140060424805
2022-05-23,172.8300018310547,30.616514205932617
2022-05-24,174.1300048828125,31.08169937133789
2022-05-25,173.0800018310547,30.939292907714844
2022-05-26,172.75999450683594,30.749422073364258
2022-05-27,172.85000610351562,30.86334228515625
2022-05-31,171.13999938964844,30.122852325439453
2022-06-01,172.22999572753906,30.360187530517578
2022-06-02,174.35000610351562,31.660797119140625
2022-06-03,172.5800018310547,30.91081428527832
2022-06-06,171.82000732421875,30.588035583496094
2022-06-07,172.94000244140625,30.88233184814453
2022-06-08,172.77999877929688,30.673477172851562
2022-06-09,172.22999572753906,29.515270233154297
2022-06-10,174.5399932861328,30.920307159423828
2022-06-13,169.92999267578125,28.926671981811523
2022-06-14,168.57000732421875,28.195674896240234
2022-06-15,170.77000427246094,28.660856246948242
2022-06-16,172.69000244140625,29.20198631286621
2022-06-17,171.27000427246094,28.850725173950195
2022-06-21,170.6300048828125,28.95515251159668
2022-06-22,171.30999755859375,28.556427001953125
2022-06-23,170.25999450683594,27.44568634033203
2022-06-24,170.08999633789062,28.157699584960938
2022-06-27,169.89999389648438,27.977323532104492
2022-06-28,169.6199951171875,27.40771484375
2022-06-29,169.49000549316406,26.999492645263672
2022-06-30,168.4600067138672,25.993183135986328
2022-07-01,168.32000732421875,26.733673095703125
2022-07-05,164.75,25.59445571899414
2022-07-06,162.13999938964844,25.433067321777344
2022-07-07,162.22999572753906,25.784326553344727
2022-07-08,162.3000030517578,25.689390182495117
2022-07-11,161.42999267578125,25.30015754699707
2022-07-12,160.8300018310547,24.92991065979004
2022-07-13,161.60000610351562,25.471040725708008
2022-07-14,159.3300018310547,24.40776824951172
2022-07-15,159.00999450683594,24.29384994506836
2022-07-18,159.16000366210938,24.40776824951172
2022-07-19,159.5399932861328,24.702068328857422
2022-07-20,158.0399932861328,23.98056411743164
2022-07-21,160.27000427246094,24.436250686645508
2022-07-22,160.6699981689453,24.12296485900879
2022-07-25,160.22999572753906,23.344499588012695
2022-07-26,160.0399932861328,23.82866668701172
2022-07-27,161.6699981689453,24.236888885498047
2022-07-28,163.63999938964844,24.683082580566406
2022-07-29,164.10000610351562,24.939409255981445
2022-08-01,165.02999877929688,24.882444381713867
2022-08-02,164.0500030517578,24.56915855407715
2022-08-03,164.4499969482422,24.246381759643555
2022-08-04,167.1699981689453,25.09130096435547
2022-08-05,165.2899932861328,24.94890022277832
2022-08-08,166.69000244140625,25.632431030273438
2022-08-09,167.1999969482422,25.575469970703125
2022-08-10,166.77999877929688,25.755844116210938
2022-08-11,166.33999633789062,25.271678924560547
2022-08-12,167.8699951171875,25.841285705566406
2022-08-15,165.7100067138672,25.281169891357422
2022-08-16,165.4199981689453,25.3761043548584
2022-08-17,164.35000610351562,24.474224090576172
2022-08-18,163.9199981689453,24.502704620361328
2022-08-19,162.72000122070312,23.971071243286133
2022-08-22,161.63999938964844,23.990055084228516
2022-08-23,162.77000427246094,24.39827537536621
2022-08-24,163.25,24.597639083862305
2022-08-25,163.75,24.80649757385254
2022-08-26,161.75999450683594,23.638797760009766
2022-08-29,161.86000061035156,23.36348533630371
2022-08-30,160.50999450683594,22.86033058166504
2022-08-31,159.27000427246094,22.594511032104492
2022-09-01,157.8699951171875,21.891992568969727
2022-09-02,159.25999450683594,22.585018157958984
2022-09-06,158.3300018310547,22.25274658203125
2022-09-07,159.94000244140625,23.08817481994629
2022-09-08,158.97999572753906,23.126150131225586
2022-09-09,159.82000732421875,23.82866668701172
2022-09-12,160.6300048828125,24.16094207763672
2022-09-13,158.5399932861328,23.183109283447266
2022-09-14,157.92999267578125,23.230573654174805
2022-09-15,154.97999572753906,22.53754997253418
2022-09-16,155.83999633789062,22.784381866455078
2022-09-19,155.9600067138672,23.183109283447266
2022-09-20,155.07000732421875,22.547046661376953
2022-09-21,155.7899932861328,22.62299346923828
2022-09-22,155.6999969482422,22.53754997253418
2022-09-23,153.00999450683594,21.30339813232422
2022-09-26,151.22999572753906,20.752775192260742
2022-09-27,151.5399932861328,20.885683059692383
2022-09-28,154.69000244140625,22.385656356811523
2022-09-29,154.66000366210938,22.49008560180664
2022-09-30,154.6699981689453,22.898305892944336
2022-10-03,158.42999267578125,23.771709442138672
2022-10-04,160.6999969482422,24.445743560791016
2022-10-05,159.80999755859375,24.084989547729492
2022-10-06,159.6300048828125,24.350811004638672
2022-10-07,157.8800048828125,23.15462875366211
2022-10-10,155.47999572753906,22.80337142944336
2022-10-11,155.16000366210938,22.604007720947266
2022-10-12,155.99000549316406,22.80337142944336
2022-10-13,154.91000366210938,22.53754997253418
2022-10-14,152.97999572753906,21.569215774536133
2022-10-17,153.4199981689453,22.262243270874023
2022-10-18,153.75,22.414138793945312
2022-10-19,151.69000244140625,21.73060417175293
2022-10-20,151.4499969482422,22.005918502807617
2022-10-21,154.14999389648438,23.107158660888672
2022-10-24,153.64999389648438,22.717927932739258
2022-10-25,154.0,23.173616409301758
2022-10-26,154.97999572753906,23.857147216796875
2022-10-27,154.74000549316406,23.562847137451172
2022-10-28,153.16000366210938,23.467914581298828
2022-10-31,151.91000366210938,22.936279296875
2022-11-01,153.4600067138672,23.448928833007812
2022-11-02,152.38999938964844,22.072372436523438
2022-11-03,151.80999755859375,21.53124237060547
2022-11-04,156.47000122070312,23.686264038085938
2022-11-07,155.85000610351562,23.87613296508789
2022-11-08,159.4499969482422,25.309650421142578
2022-11-09,158.64999389648438,24.910924911499023
2022-11-10,163.47999572753906,26.781143188476562
2022-11-11,164.55999755859375,26.8665828704834
2022-11-14,164.9199981689453,26.695703506469727
2022-11-15,165.5,26.43937873840332
2022-11-16,165.1199951171875,26.13558578491211
2022-11-17,163.9199981689453,25.746353149414062
2022-11-18,162.7899932861328,25.983692169189453
2022-11-21,161.8800048828125,25.803314208984375
2022-11-22,162.07000732421875,26.828611373901367
2022-11-23,163.0800018310547,27.255815505981445
2022-11-25,163.22000122070312,26.999492645263672
2022-11-28,161.92999267578125,25.917236328125
2022-11-29,162.72999572753906,26.72418212890625
2022-11-30,164.80999755859375,27.578594207763672
2022-12-01,167.83999633789062,28.51845359802246
2022-12-02,167.25999450683594,28.404529571533203
2022-12-05,164.38999938964844,27.37923240661621
2022-12-06,164.83999633789062,27.38872528076172
2022-12-07,166.3300018310547,27.92036247253418
2022-12-08,166.47000122070312,27.92036247253418
2022-12-09,167.05999755859375,27.597583770751953
2022-12-12,165.67999267578125,27.47416877746582
2022-12-13,168.50999450683594,28.271621704101562
2022-12-14,168.10000610351562,28.12921905517578
2022-12-15,165.35000610351562,26.885570526123047
2022-12-16,166.7899932861328,27.151391983032227
2022-12-19,166.32000732421875,26.70343589782715
2022-12-20,169.0800018310547,27.74608612060547
2022-12-21,168.8000030517578,28.07432746887207
2022-12-22,166.75999450683594,27.76539421081543
2022-12-23,167.25999450683594,27.87158966064453
2022-12-27,168.6699981689453,28.576345443725586
2022-12-28,167.91000366210938,27.688161849975586
2022-12-29,168.85000610351562,27.823318481445312
2022-12-30,169.63999938964844,27.66884994506836
2023-01-03,171.05999755859375,28.63426971435547
2023-01-04,172.6699981689453,29.850692749023438
2023-01-05,170.52000427246094,29.590030670166016
2023-01-06,173.7100067138672,30.468563079833984
2023-01-09,174.10000610351562,30.178937911987305
2023-01-10,174.74000549316406,30.73887825012207
2023-01-11,174.6199951171875,30.47821617126465
2023-01-12,176.63999938964844,31.067121505737305
2023-01-13,178.75999450683594,31.520870208740234
2023-01-17,177.58999633789062,30.429946899414062
2023-01-18,177.0800018310547,30.130664825439453
2023-01-19,179.88999938964844,30.912654876708984
2023-01-20,179.2899932861328,31.298818588256836
2023-01-23,179.6300048828125,31.27951431274414
2023-01-24,180.27999877929688,31.598100662231445
2023-01-25,181.11000061035156,32.119422912597656
2023-01-26,179.47000122070312,31.627059936523438
2023-01-27,179.22000122070312,31.192626953125
2023-01-30,178.75999450683594,30.729225158691406
2023-01-31,179.41000366210938,30.912654876708984
2023-02-01,181.6699981689453,31.607757568359375
2023-02-02,177.89999389648438,30.623029708862305
2023-02-03,173.4600067138672,29.27144432067871
2023-02-06,173.82000732421875,29.16524887084961
2023-02-07,173.97999572753906,29.570724487304688
2023-02-08,174.41000366210938,29.31971549987793
2023-02-09,173.02999877929688,28.730812072753906
2023-02-10,173.36000061035156,28.595651626586914
2023-02-13,172.47999572753906,28.557035446166992
2023-02-14,172.61000061035156,28.614961624145508
2023-02-15,170.88999938964844,27.794357299804688
2023-02-16,170.75,27.678508758544922
2023-02-17,171.25999450683594,27.42749786376953
2023-02-21,170.6199951171875,27.13787269592285
2023-02-22,169.66000366210938,26.50069808959961
2023-02-23,169.57000732421875,26.36553955078125
2023-02-24,168.35000610351562,26.056604385375977
2023-02-27,169.00999450683594,26.25934600830078
2023-02-28,169.77999877929688,26.558624267578125
2023-03-01,170.75999450683594,27.13787269592285
2023-03-02,170.66000366210938,27.195798873901367
2023-03-03,172.49000549316406,27.639890670776367
2023-03-06,171.6199951171875,27.108911514282227
2023-03-07,168.6199951171875,25.960063934326172
2023-03-08,168.5399932861328,25.882829666137695
2023-03-09,170.1999969482422,25.757328033447266
2023-03-10,173.8699951171875,26.25934600830078
2023-03-13,177.86000061035156,28.093637466430664
2023-03-14,176.8300018310547,28.31568145751953
2023-03-15,178.2100067138672,28.31568145751953
2023-03-16,178.57000732421875,28.151561737060547
2023-03-17,183.77000427246094,29.522451400756836
2023-03-20,183.83999633789062,30.03412437438965
2023-03-21,180.3699951171875,28.96251106262207
2023-03-22,183.44000244140625,29.503145217895508
2023-03-23,185.74000549316406,30.22720718383789
2023-03-24,183.64999389648438,30.458908081054688
2023-03-27,181.9499969482422,30.429946899414062
2023-03-28,183.44000244140625,31.192626953125
2023-03-29,182.52999877929688,30.931962966918945
2023-03-30,184.17999267578125,31.39536476135254
2023-03-31,183.22000122070312,31.23124122619629
2023-04-03,184.5399932861328,31.935998916625977
2023-04-04,187.97999572753906,33.007606506347656
2023-04-05,187.8300018310547,33.15242385864258
2023-04-06,186.49000549316406,33.23931121826172
2023-04-10,185.11000061035156,32.81452941894531
2023-04-11,186.27999877929688,33.384124755859375
2023-04-12,187.19000244140625,33.71236038208008
2023-04-13,189.72000122070312,34.6295051574707
2023-04-14,186.36000061035156,33.87648391723633
2023-04-17,185.52999877929688,33.11380386352539
2023-04-18,186.25,33.355159759521484
2023-04-19,185.36000061035156,32.90141677856445
2023-04-20,186.08999633789062,32.882102966308594
2023-04-21,184.25,32.44766616821289
2023-04-24,184.80999755859375,32.54420852661133
2023-04-25,185.75,32.602134704589844
2023-04-26,184.74000549316406,32.17735290527344
2023-04-27,184.75,32.67936706542969
2023-04-28,184.8000030517578,32.41870880126953
2023-05-01,183.97000122070312,32.254581451416016
2023-05-02,187.52000427246094,33.53858947753906
2023-05-03,189.11000061035156,33.654441833496094
2023-05-04,190.44000244140625,34.45573425292969
2023-05-05,187.4600067138672,34.17576599121094
2023-05-08,187.69000244140625,34.13714599609375
2023-05-09,189.02000427246094,34.03095245361328
2023-05-10,188.75,33.78960037231445
2023-05-11,187.1300048828125,32.36077880859375
2023-05-12,186.80999755859375,32.43801498413086
2023-05-15,187.2100067138672,32.7372932434082
2023-05-16,184.8699951171875,31.868412017822266
2023-05-17,184.22999572753906,31.598100662231445
2023-05-18,181.83999633789062,30.77749252319336
2023-05-19,183.63999938964844,31.04781150817871
2023-05-22,183.2100067138672,30.767841339111328
2023-05-23,183.42999267578125,30.555448532104492
2023-05-24,181.9499969482422,29.850692749023438
2023-05-25,180.1999969482422,29.21352195739746
2023-05-26,180.9199981689453,29.35833168029785
2023-05-30,182.0399932861328,29.155595779418945
2023-05-31,182.32000732421875,29.841039657592773
2023-06-01,183.75999450683594,30.902997970581055
2023-06-02,181.0500030517578,30.323747634887695
2023-06-05,182.13999938964844,30.468563079833984
2023-06-06,182.33999633789062,30.53614044189453
2023-06-07,180.14999389648438,29.976198196411133
2023-06-08,182.52999877929688,30.44925308227539
2023-06-09,182.0399932861328,30.00516128540039
2023-06-12,181.8800048828125,30.15962791442871
2023-06-13,180.5399932861328,29.821733474731445
2023-06-14,180.63999938964844,29.802425384521484
2023-06-15,181.91000366210938,29.927927017211914
2023-06-16,181.6300048828125,30.304441452026367
2023-06-20,179.75,29.09766960144043
2023-06-21,179.49000549316406,29.020437240600586
2023-06-22,177.7100067138672,28.817699432373047
2023-06-23,178.1999969482422,28.75977325439453
2023-06-26,178.50999450683594,29.03009033203125
2023-06-27,177.69000244140625,28.624614715576172
2023-06-28,177.27999877929688,28.20948600769043
2023-06-29,177.08999633789062,28.595651626586914
2023-06-30,178.27000427246094,29.068708419799805
2023-07-03,178.47000122070312,29.628650665283203
2023-07-05,177.83999633789062,28.798389434814453
2023-07-06,177.30999755859375,28.064672470092773
2023-07-07,178.63999938964844,28.43153190612793
2023-07-10,178.77999877929688,29.001129150390625
2023-07-11,179.4499969482422,29.194210052490234
2023-07-12,181.8800048828125,30.71957015991211
2023-07-13,182.00999450683594,31.07677459716797
2023-07-14,181.42999267578125,30.854726791381836
2023-07-17,181.55999755859375,30.864383697509766
2023-07-18,183.63999938964844,31.501556396484375
2023-07-19,183.6699981689453,31.240896224975586
2023-07-20,182.74000549316406,30.304441452026367
2023-07-21,182.17999267578125,30.400983810424805
2023-07-24,181.39999389648438,30.207901000976562
2023-07-25,182.41000366210938,30.680953979492188
2023-07-26,183.3000030517578,30.555448532104492
2023-07-27,180.4199981689453,29.30040740966797
2023-07-28,181.86000061035156,29.657609939575195
2023-07-31,182.35000610351562,30.323747634887695
2023-08-01,180.4600067138672,29.18455696105957
2023-08-02,179.60000610351562,28.267410278320312
2023-08-03,179.5399932861328,28.267410278320312
2023-08-04,180.19000244140625,28.537729263305664
2023-08-07,179.77999877929688,28.31568145751953
2023-08-08,178.63999938964844,28.07432746887207
2023-08-09,177.7899932861328,28.12259864807129
2023-08-10,177.60000610351562,28.161216735839844
2023-08-11,177.60000610351562,28.441186904907227
2023-08-14,177.05999755859375,27.948823928833008
2023-08-15,176.58999633789062,27.23441505432129
2023-08-16,175.57000732421875,26.867557525634766
2023-08-17,175.3000030517578,26.65516471862793
2023-08-18,175.3300018310547,26.50069808959961
2023-08-21,175.80999755859375,26.751707077026367
2023-08-22,176.10000610351562,26.98340606689453
2023-08-23,177.88999938964844,27.74608612060547
2023-08-24,177.85000610351562,27.688161849975586
2023-08-25,177.6199951171875,27.417844772338867
2023-08-28,178.1300048828125,27.997095108032227
2023-08-29,179.8699951171875,28.508766174316406
2023-08-30,180.32000732421875,28.49911117553711
2023-08-31,180.02000427246094,28.248104095458984
2023-09-01,180.11000061035156,28.083982467651367
2023-09-05,178.63999938964844,27.504730224609375
